,H_TEAM,H_TEAM1,H_H/A,H_TEAM2,GAMEDATE,H_W/L,H_MIN,H_PTS,H_FGM,H_FGA,H_FG%,H_3PM,H_3PA,H_3P%,H_FTM,H_FTA,H_FT%,H_OREB,H_DREB,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PF,H_+/-,A_TEAM,A_TEAM1,A_H/A,A_TEAM2,GAMEDATE,A_W/L,A_MIN,A_PTS,A_FGM,A_FGA,A_FG%,A_3PM,A_3PA,A_3P%,A_FTM,A_FTA,A_FT%,A_OREB,A_DREB,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PF,A_+/-
1713,CHI,CHI,vs, MIL,2020-08-13,L,48,99,37,96,38.5,9,28,32.1,16,18,88.9,9,36,45,24,14,8,2,22,-13,MIL,MIL,@,CHI,2020-08-13,W,48,112,38,80,47.5,12,38,31.6,24,29,82.8,5,44,49,24,17,6,7,18,13
1714,CHI,CHI,vs,CLE,2020-08-13,W,48,113,42,92,45.7,9,23,39.1,20,26,76.9,13,34,47,29,8,10,3,23,15,CLE,CLE,@,CHI,2020-08-13,L,48,98,37,85,43.5,8,31,25.8,16,22,72.7,10,33,43,20,16,5,3,23,-15
1715,CHI,CHI,vs, ORL,2020-08-13,W,48,105,40,88,45.5,9,32,28.1,16,21,76.2,11,35,46,25,11,6,3,13,4,ORL,ORL,@,CHI,2020-08-13,L,48,101,37,84,44.0,10,31,32.3,17,19,89.5,7,32,39,24,10,8,7,18,-4
1716,CHI,CHI,vs,BKN,2020-08-13,W,48,92,35,70,50.0,4,14,28.6,18,21,85.7,9,36,45,26,17,7,8,23,16,BKN,BKN,@,CHI,2020-08-13,L,48,76,26,67,38.8,5,17,29.4,19,28,67.9,4,23,27,12,15,8,5,21,-16
1717,CHI,CHI,vs, MEM,2020-08-13,W,48,122,45,80,56.3,8,20,40.0,24,29,82.8,9,37,46,28,14,2,3,19,12,MEM,MEM,@,CHI,2020-08-13,L,48,110,43,89,48.3,11,31,35.5,13,17,76.5,6,26,32,33,9,9,5,19,-12
1718,CHI,CHI,vs,SAC,2020-08-13,W,48,121,44,84,52.4,9,19,47.4,24,26,92.3,9,31,40,33,13,6,8,22,6,SAC,SAC,@,CHI,2020-08-13,L,48,115,42,89,47.2,9,17,52.9,22,28,78.6,17,29,46,21,14,7,4,21,-6
1719,CHI,CHI,vs, TOR,2020-08-13,W,48,105,35,73,47.9,7,17,41.2,28,35,80.0,7,30,37,22,17,8,5,23,11,TOR,TOR,@,CHI,2020-08-13,L,48,94,35,77,45.5,5,20,25.0,19,24,79.2,8,26,34,15,18,9,1,26,-11
1720,CHI,CHI,vs, TOR,2020-08-13,L,48,98,39,91,42.9,4,24,16.7,16,20,80.0,4,38,42,17,6,5,6,16,-24,TOR,TOR,@,CHI,2020-08-13,W,48,122,48,92,52.2,14,38,36.8,12,15,80.0,5,45,50,38,8,5,8,22,24
1721,CHI,CHI,vs,CHA,2020-08-13,W,48,106,38,76,50.0,7,14,50.0,23,30,76.7,11,27,38,25,12,9,3,21,12,CHA,CHA,@,CHI,2020-08-13,L,48,94,33,69,47.8,2,11,18.2,26,30,86.7,6,30,36,22,16,7,4,25,-12
1722,CHI,CHI,vs,BOS,2020-08-12,W,48,89,30,76,39.5,10,21,47.6,19,28,67.9,16,36,52,27,17,4,5,20,9,BOS,BOS,@,CHI,2020-08-12,L,48,80,31,78,39.7,3,15,20.0,15,18,83.3,6,31,37,15,9,8,7,21,-9
1723,CHI,CHI,vs, BOS,2020-08-12,W,48,104,38,90,42.2,6,25,24.0,22,22,100.0,15,36,51,23,8,2,6,13,1,BOS,BOS,@,CHI,2020-08-12,L,48,103,36,77,46.8,14,37,37.8,17,20,85.0,4,27,31,24,7,2,4,18,-1
1724,CHI,CHI,vs,SAS,2020-08-12,W,48,109,43,80,53.8,6,16,37.5,17,20,85.0,9,32,41,24,10,2,6,17,10,SAS,SAS,@,CHI,2020-08-12,L,48,99,39,80,48.8,7,14,50.0,14,21,66.7,6,23,29,16,8,6,4,17,-10
1725,CHI,CHI,vs,NJN,2020-08-12,L,48,85,33,84,39.3,3,13,23.1,16,27,59.3,18,32,50,17,12,7,5,23,-12,NJN,NJN,@,CHI,2020-08-12,W,48,97,34,85,40.0,10,22,45.5,19,25,76.0,16,34,50,19,9,8,6,17,12
1726,CHI,CHI,vs, TOR,2020-08-12,W,48,116,48,93,51.6,7,16,43.8,13,20,65.0,11,38,49,32,9,4,6,27,10,TOR,TOR,@,CHI,2020-08-12,L,48,106,38,88,43.2,5,18,27.8,25,34,73.5,11,34,45,22,8,7,7,19,-10
1727,CHI,CHI,vs,ATL,2020-08-12,W,48,90,34,88,38.6,8,20,40.0,14,19,73.7,15,36,51,18,13,6,5,16,11,ATL,ATL,@,CHI,2020-08-12,L,48,79,30,74,40.5,9,25,36.0,10,21,47.6,8,33,41,19,14,8,10,17,-11
1728,CHI,CHI,vs, CHA,2020-08-12,L,48,93,37,87,42.5,7,31,22.6,12,19,63.2,12,26,38,24,14,12,3,23,-10,CHA,CHA,@,CHI,2020-08-12,W,48,103,35,74,47.3,8,28,28.6,25,29,86.2,9,35,44,22,18,9,4,16,10
1729,CHI,CHI,vs,MIA,2020-08-12,L,48,67,28,75,37.3,2,10,20.0,9,11,81.8,13,26,39,20,27,10,4,15,-19,MIA,MIA,@,CHI,2020-08-12,W,48,86,37,73,50.7,3,13,23.1,9,14,64.3,8,28,36,20,18,14,6,15,19
1730,CHI,CHI,vs,DEN,2020-08-11,W,48,117,42,84,50.0,10,17,58.8,23,27,85.2,11,39,50,28,14,8,7,22,28,DEN,DEN,@,CHI,2020-08-11,L,48,89,35,87,40.2,7,15,46.7,12,22,54.5,12,28,40,12,14,5,8,23,-28
1731,CHI,CHI,vs,PHX,2020-08-11,W,48,112,43,89,48.3,12,24,50.0,14,16,87.5,14,33,47,27,17,5,3,14,5,PHX,PHX,@,CHI,2020-08-11,L,48,107,47,88,53.4,10,25,40.0,3,8,37.5,8,28,36,25,13,10,2,15,-5
1732,CHI,CHI,vs, LAL,2020-08-11,W,48,126,44,79,55.7,13,19,68.4,25,26,96.2,8,30,38,30,8,2,7,21,11,LAL,LAL,@,CHI,2020-08-11,L,48,115,43,93,46.2,7,21,33.3,22,33,66.7,17,27,44,13,8,5,4,20,-11
1733,CHI,CHI,vs,MIL,2020-08-11,W,48,110,43,79,54.4,6,13,46.2,18,24,75.0,14,35,49,32,20,4,7,13,19,MIL,MIL,@,CHI,2020-08-11,L,48,91,37,88,42.0,2,13,15.4,15,19,78.9,12,17,29,20,9,11,6,20,-19
1734,CHI,CHI,vs, PHI,2020-08-11,L,48,115,44,97,45.4,18,34,52.9,9,15,60.0,11,37,48,27,14,5,4,26,-1,PHI,PHI,@,CHI,2020-08-11,W,48,116,42,82,51.2,11,29,37.9,21,35,60.0,8,33,41,25,11,7,5,17,1
1735,CHI,CHI,vs, PHX,2020-08-11,L,48,104,36,83,43.4,14,38,36.8,18,21,85.7,11,27,38,18,26,11,7,29,-8,PHX,PHX,@,CHI,2020-08-11,W,48,112,38,86,44.2,10,30,33.3,26,31,83.9,17,30,47,26,21,10,4,23,8
1736,CHI,CHI,vs,MIL,2020-08-11,W,48,87,27,76,35.5,8,26,30.8,25,32,78.1,18,44,62,20,19,4,7,16,16,MIL,MIL,@,CHI,2020-08-11,L,48,71,30,89,33.7,4,18,22.2,7,13,53.8,12,29,41,16,10,9,4,21,-16
1737,CHI,CHI,vs, BOS,2020-08-11,W,48,126,47,88,53.4,12,30,40.0,20,21,95.2,11,38,49,26,13,4,2,22,10,BOS,BOS,@,CHI,2020-08-11,L,48,116,45,92,48.9,10,29,34.5,16,21,76.2,6,26,32,26,7,6,7,18,-10
1738,CHI,CHI,vs, WAS,2020-08-11,W,48,126,45,81,55.6,18,37,48.6,18,28,64.3,10,27,37,27,29,15,4,28,9,WAS,WAS,@,CHI,2020-08-11,L,48,117,37,73,50.7,12,30,40.0,31,36,86.1,7,27,34,24,24,15,3,27,-9
1739,CHI,CHI,vs,MIA,2020-08-11,W,48,93,34,82,41.5,4,21,19.0,21,25,84.0,13,40,53,17,14,7,3,27,4,MIA,MIA,@,CHI,2020-08-11,L,48,89,32,79,40.5,2,12,16.7,23,27,85.2,6,33,39,12,12,8,5,23,-4
1740,CHI,CHI,vs, WAS,2020-08-11,W,48,109,44,88,50.0,8,23,34.8,13,16,81.3,7,43,50,26,16,6,2,22,5,WAS,WAS,@,CHI,2020-08-11,L,48,104,38,90,42.2,9,28,32.1,19,26,73.1,9,33,42,19,11,11,4,22,-5
1741,CHI,CHI,vs, PHX,2020-08-11,W,53,128,46,98,46.9,12,26,46.2,24,31,77.4,11,35,46,31,12,14,4,21,7,PHX,PHX,@,CHI,2020-08-11,L,53,121,49,93,52.7,8,24,33.3,15,25,60.0,8,35,43,27,19,8,6,23,-7
1742,CHI,CHI,vs,CHA,2020-08-11,L,48,86,34,77,44.2,3,17,17.6,15,23,65.2,9,34,43,24,12,6,11,17,-12,CHA,CHA,@,CHI,2020-08-11,W,48,98,39,84,46.4,4,14,28.6,16,21,76.2,12,33,45,16,9,8,3,18,12
1743,CHI,CHI,vs, MIL,2020-08-11,L,48,106,41,92,44.6,9,26,34.6,15,22,68.2,6,35,41,31,7,3,3,18,-11,MIL,MIL,@,CHI,2020-08-11,W,48,117,42,91,46.2,17,49,34.7,16,23,69.6,8,37,45,26,8,3,6,22,11
1744,CHI,CHI,vs, OKC,2020-08-10,L,48,122,52,97,53.6,12,31,38.7,6,9,66.7,13,26,39,22,11,6,4,25,-2,OKC,OKC,@,CHI,2020-08-10,W,48,124,42,76,55.3,14,30,46.7,26,35,74.3,7,30,37,25,12,8,7,17,2
1745,CHI,CHI,vs,CLE,2020-08-10,L,48,98,39,78,50.0,9,21,42.9,11,15,73.3,11,23,34,33,15,5,8,17,-3,CLE,CLE,@,CHI,2020-08-10,W,48,101,40,81,49.4,5,17,29.4,16,19,84.2,13,26,39,18,12,9,5,19,3
1746,CHI,CHI,vs,GSW,2020-08-10,W,48,103,37,83,44.6,5,14,35.7,24,30,80.0,16,40,56,24,16,8,9,24,20,GSW,GSW,@,CHI,2020-08-10,L,48,83,30,84,35.7,5,21,23.8,18,22,81.8,9,32,41,17,16,6,7,27,-20
1747,CHI,CHI,vs,MIN,2020-08-10,W,48,96,37,96,38.5,9,31,29.0,13,16,81.3,22,31,53,24,10,5,5,24,7,MIN,MIN,@,CHI,2020-08-10,L,48,89,33,77,42.9,2,14,14.3,21,31,67.7,10,35,45,17,13,7,2,18,-7
1748,CHI,CHI,vs, POR,2020-08-10,L,48,95,39,94,41.5,7,22,31.8,10,12,83.3,10,40,50,33,9,4,6,21,-8,POR,POR,@,CHI,2020-08-10,W,48,103,38,87,43.7,5,21,23.8,22,27,81.5,8,39,47,20,10,6,7,17,8
1749,CHI,CHI,vs,NOH,2020-08-10,W,48,99,41,90,45.6,3,18,16.7,14,20,70.0,15,35,50,25,13,11,10,16,4,NOH,NOH,@,CHI,2020-08-10,L,48,95,36,89,40.4,4,9,44.4,19,22,86.4,13,34,47,22,15,8,7,18,-4
1750,CHI,CHI,vs,PHI,2020-08-10,W,48,93,32,83,38.6,3,14,21.4,26,33,78.8,15,38,53,19,11,6,15,12,11,PHI,PHI,@,CHI,2020-08-10,L,48,82,33,85,38.8,4,11,36.4,12,21,57.1,12,35,47,16,12,5,8,24,-11
1751,CHI,CHI,vs, DEN,2020-08-10,L,48,107,44,96,45.8,10,26,38.5,9,10,90.0,11,24,35,26,12,10,3,19,-18,DEN,DEN,@,CHI,2020-08-10,W,48,125,45,80,56.3,13,30,43.3,22,24,91.7,6,39,45,26,16,6,2,16,18
1752,CHI,CHI,vs,LAC,2020-08-10,L,48,86,27,87,31.0,10,26,38.5,22,30,73.3,17,34,51,18,12,2,1,17,-10,LAC,LAC,@,CHI,2020-08-10,W,48,96,38,87,43.7,7,27,25.9,13,24,54.2,13,42,55,15,9,6,12,23,10
1753,CHI,CHI,vs,BKN,2020-08-10,W,48,96,38,73,52.1,6,15,40.0,14,14,100.0,6,28,34,25,19,11,7,24,11,BKN,BKN,@,CHI,2020-08-10,L,48,85,32,72,44.4,5,15,33.3,16,23,69.6,8,26,34,19,21,12,4,20,-11
1754,CHI,CHI,vs,NYK,2020-08-09,W,48,109,39,84,46.4,8,22,36.4,23,33,69.7,14,31,45,30,3,9,5,12,19,NYK,NYK,@,CHI,2020-08-09,L,48,90,35,79,44.3,5,18,27.8,15,18,83.3,12,32,44,17,13,0,5,23,-19
1755,CHI,CHI,vs, GSW,2020-08-09,W,48,94,36,82,43.9,5,19,26.3,17,21,81.0,7,42,49,19,16,9,5,15,7,GSW,GSW,@,CHI,2020-08-09,L,48,87,34,88,38.6,6,30,20.0,13,14,92.9,6,35,41,23,15,10,6,18,-7
1756,CHI,CHI,vs, DAL,2020-08-09,W,48,108,42,89,47.2,10,27,37.0,14,20,70.0,11,34,45,24,13,10,2,18,8,DAL,DAL,@,CHI,2020-08-09,L,48,100,35,84,41.7,13,29,44.8,17,21,81.0,13,33,46,21,17,6,4,15,-8
1757,CHI,CHI,vs, DAL,2020-08-09,W,48,109,44,94,46.8,10,36,27.8,11,17,64.7,12,30,42,24,14,7,5,21,2,DAL,DAL,@,CHI,2020-08-09,L,48,107,40,84,47.6,12,42,28.6,15,20,75.0,9,35,44,26,18,9,5,20,-2
1758,CHI,CHI,vs,WAS,2020-08-09,W,48,97,33,78,42.3,9,29,31.0,22,30,73.3,10,37,47,20,16,5,7,16,5,WAS,WAS,@,CHI,2020-08-09,L,48,92,35,84,41.7,8,22,36.4,14,19,73.7,10,29,39,23,11,10,11,23,-5
1759,CHI,CHI,vs, ATL,2020-08-09,L,48,118,47,92,51.1,8,27,29.6,16,21,76.2,9,33,42,25,14,6,5,20,-5,ATL,ATL,@,CHI,2020-08-09,W,48,123,42,89,47.2,21,42,50.0,18,28,64.3,11,35,46,30,13,10,5,18,5
1760,CHI,CHI,vs, LAC,2020-08-09,L,48,91,35,83,42.2,6,17,35.3,15,20,75.0,14,31,45,26,19,11,0,24,-10,LAC,LAC,@,CHI,2020-08-09,W,48,101,41,85,48.2,6,25,24.0,13,16,81.3,11,26,37,20,14,7,5,17,10
1761,CHI,CHI,vs,IND,2020-08-09,W,48,92,33,78,42.3,9,15,60.0,17,27,63.0,18,42,60,20,17,5,8,19,20,IND,IND,@,CHI,2020-08-09,L,48,72,27,79,34.2,3,16,18.8,15,22,68.2,7,25,32,18,8,11,7,18,-20
1762,CHI,CHI,vs,OKC,2020-08-09,W,48,108,40,87,46.0,7,25,28.0,21,26,80.8,12,36,48,26,10,4,3,15,3,OKC,OKC,@,CHI,2020-08-09,L,48,105,41,88,46.6,8,20,40.0,15,19,78.9,8,33,41,20,10,8,4,18,-3
1763,CHI,CHI,vs, HOU,2020-08-09,W,48,108,36,79,45.6,9,21,42.9,27,34,79.4,12,41,53,28,26,8,4,21,8,HOU,HOU,@,CHI,2020-08-09,L,48,100,35,87,40.2,9,35,25.7,21,30,70.0,11,29,40,22,19,17,3,27,-8
1764,CHI,CHI,vs, BOS,2020-08-09,L,48,89,32,81,39.5,12,33,36.4,13,20,65.0,7,29,36,18,14,14,1,16,-16,BOS,BOS,@,CHI,2020-08-09,W,48,105,41,84,48.8,12,36,33.3,11,12,91.7,12,41,53,25,20,7,4,13,16
1765,CHI,CHI,vs, PHI,2020-08-09,W,48,108,41,93,44.1,6,23,26.1,20,27,74.1,16,31,47,21,13,7,3,17,1,PHI,PHI,@,CHI,2020-08-09,L,48,107,40,87,46.0,8,24,33.3,19,24,79.2,13,33,46,22,15,10,5,20,-1
1766,CHI,CHI,vs, IND,2020-08-09,L,48,102,40,97,41.2,9,38,23.7,13,15,86.7,17,28,45,27,17,12,6,25,-6,IND,IND,@,CHI,2020-08-09,W,48,108,38,75,50.7,8,22,36.4,24,33,72.7,10,36,46,24,22,9,8,16,6
1767,CHI,CHI,vs,NOH,2020-08-09,W,48,85,31,81,38.3,4,20,20.0,19,22,86.4,12,34,46,24,9,6,6,17,8,NOH,NOH,@,CHI,2020-08-09,L,48,77,29,80,36.3,4,13,30.8,15,18,83.3,9,32,41,10,11,4,11,16,-8
1768,CHI,CHI,vs,MEM,2020-08-08,L,48,77,31,75,41.3,2,13,15.4,13,14,92.9,6,32,38,16,14,4,2,19,-8,MEM,MEM,@,CHI,2020-08-08,W,48,85,35,78,44.9,5,8,62.5,10,18,55.6,11,34,45,19,13,9,6,16,8
1769,CHI,CHI,vs, MIL,2020-08-08,W,48,100,39,78,50.0,10,25,40.0,12,15,80.0,6,38,44,35,18,5,11,18,10,MIL,MIL,@,CHI,2020-08-08,L,48,90,36,91,39.6,7,18,38.9,11,17,64.7,18,30,48,24,12,7,5,19,-10
1770,CHI,CHI,vs, MEM,2020-08-08,W,48,119,42,79,53.2,11,29,37.9,24,32,75.0,9,32,41,25,20,10,1,22,9,MEM,MEM,@,CHI,2020-08-08,L,48,110,40,82,48.8,10,29,34.5,20,25,80.0,9,24,33,24,15,12,3,26,-9
1771,CHI,CHI,vs,ORL,2020-08-08,L,48,94,35,86,40.7,5,22,22.7,19,26,73.1,15,25,40,25,7,10,4,23,-5,ORL,ORL,@,CHI,2020-08-08,W,48,99,32,76,42.1,11,26,42.3,24,31,77.4,17,32,49,17,15,3,4,17,5
1772,CHI,CHI,vs,UTA,2020-08-08,W,48,89,30,81,37.0,4,17,23.5,25,30,83.3,21,29,50,19,13,8,1,16,1,UTA,UTA,@,CHI,2020-08-08,L,48,88,37,81,45.7,2,10,20.0,12,18,66.7,17,29,46,18,14,6,11,22,-1
1773,CHI,CHI,vs, DET,2020-08-08,L,48,104,42,82,51.2,5,17,29.4,15,23,65.2,8,27,35,20,16,9,4,18,-8,DET,DET,@,CHI,2020-08-08,W,48,112,45,83,54.2,9,27,33.3,13,21,61.9,7,34,41,23,17,5,9,19,8
1774,CHI,CHI,vs,MIA,2020-08-08,W,53,95,38,90,42.2,7,19,36.8,12,17,70.6,13,34,47,25,13,11,7,18,7,MIA,MIA,@,CHI,2020-08-08,L,53,88,30,74,40.5,7,20,35.0,21,22,95.5,6,36,42,20,18,8,9,21,-7
1775,CHI,CHI,vs,MEM,2020-08-08,L,48,91,35,80,43.8,10,22,45.5,11,14,78.6,9,35,44,18,17,7,2,13,-10,MEM,MEM,@,CHI,2020-08-08,W,48,101,42,84,50.0,5,14,35.7,12,17,70.6,7,33,40,25,11,13,5,12,10
1776,CHI,CHI,vs,UTA,2020-08-08,W,48,111,43,77,55.8,7,18,38.9,18,24,75.0,14,28,42,31,15,8,6,18,14,UTA,UTA,@,CHI,2020-08-08,L,48,97,40,85,47.1,0,3,0.0,17,22,77.3,14,17,31,24,13,9,4,14,-14
1777,CHI,CHI,vs, HOU,2020-08-08,L,48,94,38,98,38.8,9,39,23.1,9,12,75.0,11,38,49,24,18,9,4,21,-21,HOU,HOU,@,CHI,2020-08-08,W,48,115,37,89,41.6,15,47,31.9,26,32,81.3,11,43,54,26,17,11,4,15,21
1778,CHI,CHI,vs, CLE,2020-08-07,W,48,108,42,84,50.0,12,34,35.3,12,15,80.0,14,32,46,23,21,8,6,21,5,CLE,CLE,@,CHI,2020-08-07,L,48,103,40,80,50.0,6,24,25.0,17,23,73.9,9,26,35,29,18,9,5,15,-5
1779,CHI,CHI,vs,ATL,2020-08-07,W,48,94,36,80,45.0,4,20,20.0,18,19,94.7,14,36,50,25,12,9,8,15,18,ATL,ATL,@,CHI,2020-08-07,L,48,76,31,72,43.1,5,14,35.7,9,15,60.0,4,24,28,20,13,4,7,14,-18
1780,CHI,CHI,vs,SAS,2020-08-07,L,48,96,32,75,42.7,8,18,44.4,24,28,85.7,10,29,39,22,14,4,5,17,-8,SAS,SAS,@,CHI,2020-08-07,W,48,104,40,79,50.6,12,21,57.1,12,15,80.0,5,33,38,25,12,6,3,26,8
1781,CHI,CHI,vs, MIA,2020-08-07,L,48,96,38,81,46.9,8,21,38.1,12,15,80.0,7,32,39,27,18,7,6,14,-22,MIA,MIA,@,CHI,2020-08-07,W,48,118,47,91,51.6,10,18,55.6,14,20,70.0,9,34,43,30,8,14,6,13,22
1782,CHI,CHI,vs,UTA,2020-08-07,W,48,118,41,78,52.6,18,32,56.3,18,28,64.3,9,31,40,29,13,8,6,24,18,UTA,UTA,@,CHI,2020-08-07,L,48,100,33,78,42.3,4,10,40.0,30,35,85.7,13,27,40,16,13,8,2,22,-18
1783,CHI,CHI,vs,NYK,2020-08-07,W,48,104,40,93,43.0,5,14,35.7,19,28,67.9,22,34,56,25,13,7,5,21,5,NYK,NYK,@,CHI,2020-08-07,L,48,99,37,80,46.3,3,11,27.3,22,31,71.0,9,29,38,21,13,7,13,21,-5
1784,CHI,CHI,vs, LAL,2020-08-07,L,48,107,42,91,46.2,11,27,40.7,12,12,100.0,11,33,44,23,16,6,0,22,-16,LAL,LAL,@,CHI,2020-08-07,W,48,123,47,86,54.7,13,33,39.4,16,20,80.0,5,36,41,23,14,11,5,14,16
1785,CHI,CHI,vs,HOU,2020-08-07,W,48,111,43,86,50.0,14,24,58.3,11,13,84.6,10,29,39,35,8,8,4,24,24,HOU,HOU,@,CHI,2020-08-07,L,48,87,28,79,35.4,5,26,19.2,26,34,76.5,19,30,49,16,16,3,5,21,-24
1786,CHI,CHI,vs, LAC,2020-08-07,L,48,106,43,101,42.6,7,29,24.1,13,15,86.7,11,34,45,26,9,11,2,28,-6,LAC,LAC,@,CHI,2020-08-07,W,48,112,37,76,48.7,8,29,27.6,30,41,73.2,6,36,42,27,14,4,5,14,6
1787,CHI,CHI,vs,MIA,2020-08-07,W,48,106,36,77,46.8,10,19,52.6,24,26,92.3,14,36,50,20,16,3,8,21,4,MIA,MIA,@,CHI,2020-08-07,L,48,102,38,85,44.7,6,12,50.0,20,23,87.0,11,23,34,17,10,8,5,23,-4
1788,CHI,CHI,vs,WAS,2020-08-07,W,48,98,36,90,40.0,12,32,37.5,14,23,60.9,20,31,51,24,12,9,2,16,19,WAS,WAS,@,CHI,2020-08-07,L,48,79,31,72,43.1,4,13,30.8,13,21,61.9,10,32,42,14,16,7,14,17,-19
1789,CHI,CHI,vs,SAC,2020-08-07,W,48,94,31,78,39.7,6,20,30.0,26,33,78.8,7,33,40,21,11,6,8,26,7,SAC,SAC,@,CHI,2020-08-07,L,48,87,31,85,36.5,2,14,14.3,23,37,62.2,19,36,55,12,18,6,6,22,-7
1790,CHI,CHI,vs, MEM,2020-08-06,L,48,91,34,91,37.4,11,28,39.3,12,15,80.0,14,31,45,22,6,6,6,19,-7,MEM,MEM,@,CHI,2020-08-06,W,48,98,36,85,42.4,11,31,35.5,15,18,83.3,14,38,52,26,11,2,3,19,7
1791,CHI,CHI,vs,POR,2020-08-06,L,48,89,36,85,42.4,8,27,29.6,9,11,81.8,18,27,45,21,9,3,4,15,-11,POR,POR,@,CHI,2020-08-06,W,48,100,39,79,49.4,11,21,52.4,11,12,91.7,9,26,35,17,10,3,3,15,11
1792,CHI,CHI,vs,PHI,2020-08-06,W,48,89,31,77,40.3,6,21,28.6,21,31,67.7,17,36,53,15,15,6,8,11,9,PHI,PHI,@,CHI,2020-08-06,L,48,80,33,79,41.8,3,13,23.1,11,15,73.3,9,30,39,16,13,8,1,20,-9
1793,CHI,CHI,vs,OKC,2020-08-06,L,48,85,29,84,34.5,5,22,22.7,22,31,71.0,13,33,46,21,6,7,4,15,-12,OKC,OKC,@,CHI,2020-08-06,W,48,97,31,75,41.3,13,25,52.0,22,28,78.6,6,40,46,20,13,3,6,27,12
1794,CHI,CHI,vs, BKN,2020-08-06,W,48,118,46,94,48.9,11,24,45.8,15,15,100.0,16,34,50,26,9,6,8,16,16,BKN,BKN,@,CHI,2020-08-06,L,48,102,40,86,46.5,6,21,28.6,16,20,80.0,12,27,39,22,9,7,3,18,-16
1795,CHI,CHI,vs, CLE,2020-08-06,L,48,109,41,91,45.1,16,34,47.1,11,15,73.3,11,34,45,30,12,4,3,21,-5,CLE,CLE,@,CHI,2020-08-06,W,48,114,44,87,50.6,13,37,35.1,13,20,65.0,11,33,44,25,13,4,5,14,5
1796,CHI,CHI,vs,DEN,2020-08-06,L,53,118,47,96,49.0,8,21,38.1,16,19,84.2,12,30,42,29,14,7,11,21,-1,DEN,DEN,@,CHI,2020-08-06,W,53,119,46,100,46.0,7,20,35.0,20,27,74.1,20,33,53,26,16,10,5,19,1
1797,CHI,CHI,vs,IND,2020-08-06,W,48,103,34,82,41.5,10,24,41.7,25,28,89.3,9,43,52,22,12,6,4,23,17,IND,IND,@,CHI,2020-08-06,L,48,86,32,81,39.5,6,19,31.6,16,21,76.2,5,33,38,16,10,3,8,23,-17
1798,CHI,CHI,vs, UTA,2020-08-06,W,48,95,38,80,47.5,7,19,36.8,12,14,85.7,7,32,39,24,11,7,9,18,9,UTA,UTA,@,CHI,2020-08-06,L,48,86,31,81,38.3,7,25,28.0,17,25,68.0,17,32,49,15,15,6,8,12,-9
1799,CHI,CHI,vs, UTA,2020-08-06,W,48,92,39,80,48.8,6,19,31.6,8,11,72.7,11,31,42,24,12,4,6,12,7,UTA,UTA,@,CHI,2020-08-06,L,48,85,35,86,40.7,8,27,29.6,7,12,58.3,15,25,40,22,10,5,4,14,-7
1800,CHI,CHI,vs,TOR,2020-08-06,W,48,108,42,79,53.2,9,28,32.1,15,17,88.2,13,34,47,32,12,4,7,21,16,TOR,TOR,@,CHI,2020-08-06,L,48,92,30,79,38.0,10,25,40.0,22,26,84.6,12,24,36,20,7,6,4,19,-16
1801,CHI,CHI,vs, WAS,2020-08-06,W,53,126,50,106,47.2,12,23,52.2,14,17,82.4,15,33,48,29,14,10,2,16,6,WAS,WAS,@,CHI,2020-08-06,L,53,120,44,93,47.3,14,42,33.3,18,23,78.3,12,38,50,25,16,10,9,21,-6
1802,CHI,CHI,vs,SAC,2020-08-05,W,48,132,49,80,61.3,12,17,70.6,22,31,71.0,11,27,38,34,10,16,10,23,40,SAC,SAC,@,CHI,2020-08-05,L,48,92,32,74,43.2,5,12,41.7,23,27,85.2,12,22,34,19,22,7,1,22,-40
1803,CHI,CHI,vs,POR,2020-08-05,L,48,89,39,89,43.8,4,14,28.6,7,11,63.6,9,32,41,30,8,8,4,16,-10,POR,POR,@,CHI,2020-08-05,W,48,99,41,84,48.8,10,21,47.6,7,10,70.0,8,37,45,19,14,4,5,16,10
1804,CHI,CHI,vs, SAC,2020-08-05,W,48,109,41,91,45.1,12,24,50.0,15,23,65.2,11,29,40,28,9,13,7,16,7,SAC,SAC,@,CHI,2020-08-05,L,48,102,40,88,45.5,9,29,31.0,13,16,81.3,14,36,50,23,20,6,2,19,-7
1805,CHI,CHI,vs, DEN,2020-08-05,L,48,102,39,89,43.8,13,38,34.2,11,14,78.6,9,25,34,29,15,12,4,22,-33,DEN,DEN,@,CHI,2020-08-05,W,48,135,51,83,61.4,20,35,57.1,13,16,81.3,8,37,45,34,19,9,6,13,33
1806,CHI,CHI,vs,PHI,2020-08-05,W,48,91,31,70,44.3,5,14,35.7,24,31,77.4,11,33,44,23,15,6,9,20,10,PHI,PHI,@,CHI,2020-08-05,L,48,81,30,87,34.5,1,20,5.0,20,22,90.9,19,29,48,11,11,3,6,23,-10
1807,CHI,CHI,vs, DET,2020-08-05,W,48,117,47,80,58.8,11,23,47.8,12,19,63.2,7,29,36,36,11,12,2,20,22,DET,DET,@,CHI,2020-08-05,L,48,95,39,88,44.3,7,20,35.0,10,17,58.8,16,28,44,18,16,6,1,17,-22
